Semana;Tienda;Tipo mat;Grupo articulos;Sexo;Age Group;Entradas Tienda;Venta U;Venta Bruta $;Costo Neto $;Stock
W05;53-Estacion II;ZAPP;PM;Male;Adult;6985;5;112950;51457;62
W05;53-Estacion II;ZAPP;PSG;Male;Adult;6985;3;61970;18551;117
W05;53-Estacion II;ZAPP;PSG;Male;Pre School + Grade School;6985;3;66970;21774;43
W05;53-Estacion II;ZAPP;QS;Male;Adult;6985;3;38250;27660;20
W05;53-Estacion II;ZEQU;AD;Male;Adult;6985;20;354800;179505;167
W05;53-Estacion II;ZEQU;AD;Male;Pre School;6985;1;17990;9078;20
W05;53-Estacion II;ZEQU;AD;Unisex;Adult;6985;23;253530;132819;443
W05;53-Estacion II;ZEQU;KE;Male;Adult;6985;3;59970;25410;5
W05;53-Estacion II;ZEQU;MN;Male;Adult;6985;10;297900;107573;90
W05;53-Estacion II;ZEQU;MO;Male;Adult;6985;1;21990;9424;11
W05;53-Estacion II;ZEQU;NI;Female;Adult;6985;1;10990;4634;78
W05;53-Estacion II;ZEQU;NI;Male;Adult;6985;84;1475670;688705;725
W05;53-Estacion II;ZEQU;NI;Male;Grade School;6985;1;12990;4366;37
W05;53-Estacion II;ZEQU;NI;Unisex;Adult;6985;4;76960;33834;56
W05;53-Estacion II;ZEQU;NP;Male;Pre School;6985;5;39950;16444;19
W05;53-Estacion II;ZEQU;NP;Male;Toddler;6985;1;6990;3242;3
W05;53-Estacion II;ZEQU;PM;;;6985;5;84950;38700;
W05;53-Estacion II;ZEQU;PM;Female;Adult;6985;1;7990;3184;19
W05;53-Estacion II;ZEQU;PM;Male;Adult;6985;45;752550;333264;237
W05;53-Estacion II;ZEQU;PM;Male;Pre School;6985;9;53910;24561;21
W05;53-Estacion II;ZEQU;PM;Unisex;;6985;4;59960;27316;
W05;53-Estacion II;ZEQU;PM;Unisex;Adult;6985;20;175800;71888;124
W05;53-Estacion II;ZEQU;UA;Male;Adult;6985;1;14990;6995;7
W05;53-Estacion II;ZEQU;UA;Unisex;Adult;6985;2;29980;13990;16
W05;53-Estacion II;ZFOO;AD;;;6985;2;172980;87238;
W05;53-Estacion II;ZFOO;AD;Female;Adult;6985;11;472560;310441;361
W05;53-Estacion II;ZFOO;AD;Female;Grade School;6985;2;99980;50427;42
W05;53-Estacion II;ZFOO;AD;Female;Pre School;6985;1;44990;22695;66
W05;53-Estacion II;ZFOO;AD;Female;Pre School + Grade School;6985;3;149970;75641;32
W05;53-Estacion II;ZFOO;AD;Female;Toddler;6985;6;213940;107904;70
W05;53-Estacion II;ZFOO;AD;Male;Adult;6985;61;3842210;1900728;785
W05;53-Estacion II;ZFOO;AD;Male;Grade School;6985;6;269940;123531;19
W05;53-Estacion II;ZFOO;AD;Male;Pre School;6985;-1;-29990;-17166;69
W05;53-Estacion II;ZFOO;AD;Male;Pre School + Grade School;6985;23;1066770;520462;247
W05;53-Estacion II;ZFOO;AD;Male;Toddler;6985;4;131960;66572;183
W05;53-Estacion II;ZFOO;BM;Male;Grade School;6985;5;89950;33805;24
W05;53-Estacion II;ZFOO;BM;Male;Pre School;6985;11;186890;74371;27
W05;53-Estacion II;ZFOO;CV;Female;Grade School;6985;7;419930;187168;77
W05;53-Estacion II;ZFOO;CV;Male;Adult;6985;8;431920;191956;156
W05;53-Estacion II;ZFOO;CV;Male;Grade School;6985;3;142920;70855;7
W05;53-Estacion II;ZFOO;FI;Female;Adult;6985;7;452940;204999;45
W05;53-Estacion II;ZFOO;FI;Female;Pre School;6985;2;99980;44562;9
W05;53-Estacion II;ZFOO;FI;Male;Adult;6985;3;176980;80215;3
W05;53-Estacion II;ZFOO;LT;Female;Grade School;6985;4;123960;52418;49
W05;53-Estacion II;ZFOO;LT;Female;Pre School;6985;3;83970;35507;22
W05;53-Estacion II;ZFOO;LT;Male;Adult;6985;9;287910;121745;37
W05;53-Estacion II;ZFOO;LT;Male;Grade School;6985;4;115960;44575;50
W05;53-Estacion II;ZFOO;LT;Male;Pre School;6985;8;244920;94918;93
W05;53-Estacion II;ZFOO;NBA;Male;Grade School;6985;2;30000;7983;16
W05;53-Estacion II;ZFOO;NI;Female;Adult;6985;15;1061450;545466;786
W05;53-Estacion II;ZFOO;NI;Female;Pre School;6985;1;49990;21613;149
W05;53-Estacion II;ZFOO;NI;Female;Toddler;6985;5;190950;91244;204
W05;53-Estacion II;ZFOO;NI;Male;Adult;6985;48;3472540;1637587;831
W05;53-Estacion II;ZFOO;NI;Male;Grade School;6985;38;2084780;958286;361
W05;53-Estacion II;ZFOO;NI;Male;Pre School;6985;24;1076760;478200;200
W05;53-Estacion II;ZFOO;NI;Male;Pre School + Grade School;6985;2;79980;37102;9
W05;53-Estacion II;ZFOO;NI;Male;Toddler;6985;5;203960;92116;231
W05;53-Estacion II;ZFOO;PM;Female;Adult;6985;35;1811660;816762;262
W05;53-Estacion II;ZFOO;PM;Female;Pre School;6985;3;92970;44176;66
W05;53-Estacion II;ZFOO;PM;Female;Toddler;6985;5;146960;70591;123
W05;53-Estacion II;ZFOO;PM;Male;Adult;6985;41;2331100;1040606;603
W05;53-Estacion II;ZFOO;PM;Male;Grade School;6985;24;1023760;454652;102
W05;53-Estacion II;ZFOO;PM;Male;Pre School;6985;18;643340;287007;101
W05;53-Estacion II;ZFOO;PM;Male;Toddler;6985;5;174950;78205;134
W05;53-Estacion II;ZFOO;PM;Unisex;Adult;6985;1;79990;36440;19
W05;53-Estacion II;ZFOO;PM;Unisex;Grade School;6985;1;54990;25051;28
W05;53-Estacion II;ZFOO;PM;Unisex;Pre School;6985;3;112970;52827;75
W05;53-Estacion II;ZFOO;QS;Male;Adult;6985;3;149970;61752;32
W05;53-Estacion II;ZFOO;RB;Female;Adult;6985;3;134970;60502;41
W05;53-Estacion II;ZFOO;RB;Male;Adult;6985;1;52990;26727;35
W05;53-Estacion II;ZFOO;RX;Female;Adult;6985;1;46990;18063;24
W05;53-Estacion II;ZFOO;SC;Male;Adult;6985;2;124980;47980;163
W05;53-Estacion II;ZFOO;SK;Female;Adult;6985;29;1263330;588447;414
W05;53-Estacion II;ZFOO;SK;Female;Pre School;6985;3;83970;45693;12
W05;53-Estacion II;ZFOO;SK;Male;Adult;6985;29;1232730;560775;131
W05;53-Estacion II;ZFOO;SK;Male;Pre School;6985;7;204440;90346;70
W05;53-Estacion II;ZFOO;SK;Male;Pre School + Grade School;6985;3;103230;44297;75
W05;53-Estacion II;ZFOO;UA;Female;Adult;6985;1;39990;19107;86
W05;53-Estacion II;ZFOO;UA;Male;Adult;6985;10;593180;292193;100
W05;53-Estacion II;ZFOO;UM;Male;Adult;6985;2;79980;28278;56
W05;53-Estacion II;ZFOO;VN;Female;Adult;6985;13;938740;404941;182
W05;53-Estacion II;ZFOO;VN;Female;Grade School;6985;1;54990;23567;15
W05;53-Estacion II;ZFOO;VN;Male;Adult;6985;9;546420;230318;227
W05;53-Estacion II;ZFOO;VN;Male;Toddler;6985;3;132730;55702;18
W05;54-Iquique;ZAPP;AD;Male;Adult;5531;12;319740;161837;111
W05;54-Iquique;ZAPP;AD;Male;Pre School;5531;1;24990;12602;6
W05;54-Iquique;ZAPP;NI;Male;Adult;5531;4;118470;55648;86
W05;54-Iquique;ZAPP;NI;Male;Grade School;5531;1;16990;7882;94
W05;54-Iquique;ZAPP;NP;Female;Pre School;5531;1;12990;6026;7
W05;54-Iquique;ZAPP;NP;Male;Pre School;5531;1;14990;6954;6
W05;54-Iquique;ZAPP;PM;Female;Adult;5531;0;-8250;0;11
W05;54-Iquique;ZAPP;PM;Male;Adult;5531;5;105960;47813;21
W05;54-Iquique;ZEQU;AD;Male;Adult;5531;26;462740;234993;135
W05;54-Iquique;ZEQU;AD;Male;Pre School;5531;2;44980;22695;22
W05;54-Iquique;ZEQU;AD;Unisex;Adult;5531;12;136880;71482;397
W05;54-Iquique;ZEQU;KE;Male;Adult;5531;2;39980;16940;32
W05;54-Iquique;ZEQU;KE;Unisex;Adult;5531;1;19990;8470;6
W05;54-Iquique;ZEQU;MN;;;5531;1;28990;10830;
W05;54-Iquique;ZEQU;MN;Male;Adult;5531;3;89970;31406;77
W05;54-Iquique;ZEQU;MO;Male;Adult;5531;1;21990;9424;14
W05;54-Iquique;ZEQU;NI;Female;Pre School + Grade School;5531;1;26990;12520;10
W05;54-Iquique;ZEQU;NI;Male;Adult;5531;45;974830;451984;841
W05;54-Iquique;ZEQU;NI;Male;Grade School;5531;7;110440;50877;41
W05;54-Iquique;ZEQU;NI;Unisex;Adult;5531;18;261820;122768;159
W05;54-Iquique;ZEQU;NP;Male;Toddler;5531;5;37450;17372;7
W05;54-Iquique;ZEQU;NP;Unisex;Adult;5531;1;14990;6027;3
W05;54-Iquique;ZEQU;PM;;;5531;1;16990;7574;
W05;54-Iquique;ZEQU;PM;Male;Adult;5531;23;324770;141097;340
W05;54-Iquique;ZEQU;PM;Male;Pre School;5531;5;29950;13645;51
W05;54-Iquique;ZEQU;PM;Unisex;;5531;2;29240;13658;
W05;54-Iquique;ZEQU;PM;Unisex;Adult;5531;8;72920;29991;195
W05;54-Iquique;ZEQU;UM;Male;Adult;5531;2;35980;12849;7
W05;54-Iquique;ZEQU;VN;Male;Adult;5531;1;22990;9853;5
W05;54-Iquique;ZFOO;AD;;;5531;2;99980;50428;
W05;54-Iquique;ZFOO;AD;Female;Adult;5531;4;249960;120343;277
W05;54-Iquique;ZFOO;AD;Female;Grade School;5531;1;49990;25214;38
W05;54-Iquique;ZFOO;AD;Female;Pre School + Grade School;5531;6;286940;144721;15
W05;54-Iquique;ZFOO;AD;Female;Toddler;5531;3;104970;52947;71
W05;54-Iquique;ZFOO;AD;Male;Adult;5531;34;1982050;1012241;621
W05;54-Iquique;ZFOO;AD;Male;Pre School;5531;2;76980;38990;29
W05;54-Iquique;ZFOO;AD;Male;Pre School + Grade School;5531;18;776290;386338;303
W05;54-Iquique;ZFOO;AD;Male;Toddler;5531;4;128830;67578;118
W05;54-Iquique;ZFOO;AD;(en blanco);(en blanco);5531;2;99980;50428;
W05;54-Iquique;ZFOO;BM;Female;Grade School;5531;1;17990;6761;6
W05;54-Iquique;ZFOO;BM;Male;Grade School;5531;2;35980;13522;25
W05;54-Iquique;ZFOO;CR;Female;Adult;5531;1;49990;23945;
W05;54-Iquique;ZFOO;CV;Female;Adult;5531;2;125980;56150;20
W05;54-Iquique;ZFOO;CV;Female;Grade School;5531;5;297950;131130;55
W05;54-Iquique;ZFOO;CV;Male;Adult;5531;8;450680;200068;175
W05;54-Iquique;ZFOO;CV;Male;Pre School;5531;1;46990;20944;23
W05;54-Iquique;ZFOO;CV;Male;Toddler;5531;3;109130;49461;22
W05;54-Iquique;ZFOO;LT;Female;Grade School;5531;1;28990;12259;27
W05;54-Iquique;ZFOO;LT;Male;Adult;5531;3;95970;40582;40
W05;54-Iquique;ZFOO;LT;Male;Pre School;5531;3;97970;25648;47
W05;54-Iquique;ZFOO;NBA;Male;Adult;5531;1;18000;4930;34
W05;54-Iquique;ZFOO;NI;Female;Adult;5531;10;702840;321433;375
W05;54-Iquique;ZFOO;NI;Female;Grade School;5531;-1;-64990;-30149;60
W05;54-Iquique;ZFOO;NI;Female;Toddler;5531;1;36990;17159;108
W05;54-Iquique;ZFOO;NI;Male;Adult;5531;41;3065420;1423964;569
W05;54-Iquique;ZFOO;NI;Male;Grade School;5531;27;1477360;687596;303
W05;54-Iquique;ZFOO;NI;Male;Pre School;5531;13;600870;271779;112
W05;54-Iquique;ZFOO;NI;Male;Toddler;5531;2;68640;31997;107
W05;54-Iquique;ZFOO;PM;;;5531;2;99980;45548;64
W05;54-Iquique;ZFOO;PM;Female;Adult;5531;19;942320;428299;263
W05;54-Iquique;ZFOO;PM;Female;Grade School;5531;2;85980;39170;10
W05;54-Iquique;ZFOO;PM;Female;Pre School;5531;12;396140;181260;16
W05;54-Iquique;ZFOO;PM;Female;Toddler;5531;3;113480;50553;67
W05;54-Iquique;ZFOO;PM;Male;Adult;5531;32;1785710;801025;232
W05;54-Iquique;ZFOO;PM;Male;Grade School;5531;15;590850;263705;85
W05;54-Iquique;ZFOO;PM;Male;Pre School;5531;16;552840;240356;112
W05;54-Iquique;ZFOO;PM;Male;Toddler;5531;3;96580;44631;80
W05;54-Iquique;ZFOO;PM;Unisex;Pre School;5531;4;138960;65160;22
W05;54-Iquique;ZFOO;RB;Male;Adult;5531;3;139970;65547;176
W05;54-Iquique;ZFOO;SC;Male;Adult;5531;1;54990;18970;134
W05;54-Iquique;ZFOO;SK;Female;Adult;5531;13;597180;276140;325
W05;54-Iquique;ZFOO;SK;Female;Pre School;5531;6;191940;91300;43
W05;54-Iquique;ZFOO;SK;Male;Adult;5531;12;550880;247250;191
W05;54-Iquique;ZFOO;SK;Male;Pre School;5531;5;157950;69140;52
W05;54-Iquique;ZFOO;SK;Male;Pre School + Grade School;5531;9;313910;130303;60
W05;54-Iquique;ZFOO;SPA;Female;Adult;5531;2;79980;32182;87
W05;54-Iquique;ZFOO;SPA;Male;Adult;5531;1;44990;16487;45
W05;54-Iquique;ZFOO;UA;Female;Adult;5531;-1;-39990;-19106;19
W05;54-Iquique;ZFOO;UA;Male;Adult;5531;2;103980;48802;42
W05;54-Iquique;ZFOO;UA;Male;Grade School;5531;2;95240;49202;11
W05;54-Iquique;ZFOO;UA;Male;Pre School;5531;1;22990;10984;1
W05;54-Iquique;ZFOO;UM;Male;Adult;5531;2;79980;28276;40
W05;54-Iquique;ZFOO;UM;Male;Pre School;5531;4;147960;51411;20
W05;54-Iquique;ZFOO;VN;Female;Adult;5531;8;583180;247645;53
W05;54-Iquique;ZFOO;VN;Female;Grade School;5531;3;164970;67701;12
W05;54-Iquique;ZFOO;VN;Male;Adult;5531;16;980100;420573;174
W05;54-Iquique;ZFOO;VN;Male;Pre School + Grade School;5531;3;149970;63630;8
W05;54-Iquique;ZFOO;VN;Male;Toddler;5531;2;87980;36935;28
W05;55-Quilicura;ZEQU;AD;Male;Adult;2809;22;401780;203135;198
W05;55-Quilicura;ZEQU;AD;Male;Pre School;2809;3;53970;27234;20
W05;55-Quilicura;ZEQU;AD;Unisex;Adult;2809;10;104900;55780;374
W05;55-Quilicura;ZEQU;MN;Female;Adult;2809;1;29990;10829;24
W05;55-Quilicura;ZEQU;MN;Male;Adult;2809;5;149950;54150;61
W05;55-Quilicura;ZEQU;MO;Male;Adult;2809;1;21990;9424;34
W05;55-Quilicura;ZEQU;NBA;Male;Adult;2809;1;15990;7537;6
W05;55-Quilicura;ZEQU;NI;;;2809;1;9990;4170;
W05;55-Quilicura;ZEQU;NI;Female;Adult;2809;2;23980;11125;67
W05;55-Quilicura;ZEQU;NI;Male;Adult;2809;38;736620;341543;832
W05;55-Quilicura;ZEQU;NI;Male;Grade School;2809;3;40970;18837;86
W05;55-Quilicura;ZEQU;NI;Unisex;Adult;2809;6;95940;43732;159
W05;55-Quilicura;ZEQU;NP;Male;Grade School;2809;1;6990;3706;
W05;55-Quilicura;ZEQU;NP;Male;Pre School;2809;6;47940;20381;46
W05;55-Quilicura;ZEQU;NP;Male;Toddler;2809;3;38970;16222;12
W05;55-Quilicura;ZEQU;PM;;;2809;1;16990;7740;
W05;55-Quilicura;ZEQU;PM;Female;Adult;2809;4;56220;27316;
W05;55-Quilicura;ZEQU;PM;Male;Adult;2809;27;470730;203980;180
W05;55-Quilicura;ZEQU;PM;Male;Pre School;2809;5;29950;13645;26
W05;55-Quilicura;ZEQU;PM;Unisex;;2809;2;29980;13658;
W05;55-Quilicura;ZEQU;PM;Unisex;Adult;2809;23;269770;116983;113
W05;55-Quilicura;ZFOO;AD;;;2809;3;149970;75642;
W05;55-Quilicura;ZFOO;AD;Female;Adult;2809;6;258180;164384;338
W05;55-Quilicura;ZFOO;AD;Female;Pre School + Grade School;2809;3;149970;75643;23
W05;55-Quilicura;ZFOO;AD;Male;Adult;2809;35;1883270;959592;711
W05;55-Quilicura;ZFOO;AD;Male;Grade School;2809;6;267700;121004;9
W05;55-Quilicura;ZFOO;AD;Male;Pre School + Grade School;2809;16;701320;348442;247
W05;55-Quilicura;ZFOO;AD;Male;Toddler;2809;2;69980;35298;141
W05;55-Quilicura;ZFOO;CV;Female;Grade School;2809;2;117980;51249;41
W05;55-Quilicura;ZFOO;CV;Male;Adult;2809;6;361940;160261;110
W05;55-Quilicura;ZFOO;CV;Male;Grade School;2809;1;46550;23619;14
W05;55-Quilicura;ZFOO;CV;Male;Pre School;2809;1;46990;20943;11
W05;55-Quilicura;ZFOO;CV;Male;Toddler;2809;1;36990;16487;22
W05;55-Quilicura;ZFOO;CV;Unisex;Pre School;2809;1;32990;12921;
W05;55-Quilicura;ZFOO;LT;Female;Grade School;2809;1;28990;12259;16
W05;55-Quilicura;ZFOO;LT;Female;Pre School;2809;1;27990;11836;18
W05;55-Quilicura;ZFOO;LT;Male;Adult;2809;5;159950;67636;26
W05;55-Quilicura;ZFOO;LT;Male;Grade School;2809;4;115960;49036;17
W05;55-Quilicura;ZFOO;LT;Male;Pre School;2809;3;97970;39735;24
W05;55-Quilicura;ZFOO;NI;Female;Adult;2809;5;429960;214294;365
W05;55-Quilicura;ZFOO;NI;Female;Toddler;2809;5;190950;91362;110
W05;55-Quilicura;ZFOO;NI;Male;Adult;2809;20;1467076;692719;630
W05;55-Quilicura;ZFOO;NI;Male;Grade School;2809;19;1003810;473977;279
W05;55-Quilicura;ZFOO;NI;Male;Pre School;2809;14;627860;286618;130
W05;55-Quilicura;ZFOO;NI;Male;Pre School + Grade School;2809;3;149970;69568;2
W05;55-Quilicura;ZFOO;NI;Male;Toddler;2809;6;224940;99710;117
W05;55-Quilicura;ZFOO;PM;Female;Adult;2809;15;769850;340696;229
W05;55-Quilicura;ZFOO;PM;Female;Pre School;2809;4;129960;59206;13
W05;55-Quilicura;ZFOO;PM;Female;Toddler;2809;2;57980;27326;49
W05;55-Quilicura;ZFOO;PM;Male;Adult;2809;30;1619700;736169;368
W05;55-Quilicura;ZFOO;PM;Male;Grade School;2809;19;776810;337488;108
W05;55-Quilicura;ZFOO;PM;Male;Pre School;2809;9;336910;156219;76
W05;55-Quilicura;ZFOO;PM;Male;Toddler;2809;5;143950;61347;52
W05;55-Quilicura;ZFOO;PM;Unisex;Grade School;2809;1;54990;23533;18
W05;55-Quilicura;ZFOO;PM;Unisex;Pre School;2809;1;29990;15029;22
W05;55-Quilicura;ZFOO;RB;Female;Adult;2809;3;142970;64257;42
W05;55-Quilicura;ZFOO;RB;Male;Adult;2809;10;508900;256676;118
W05;55-Quilicura;ZFOO;RX;Female;Adult;2809;1;46990;18062;54
W05;55-Quilicura;ZFOO;SC;Male;Adult;2809;1;59990;24321;51
W05;55-Quilicura;ZFOO;SK;Female;Adult;2809;20;879800;405579;302
W05;55-Quilicura;ZFOO;SK;Female;Pre School;2809;2;67980;32743;21
W05;55-Quilicura;ZFOO;SK;Male;Adult;2809;24;1070900;492505;96
W05;55-Quilicura;ZFOO;SK;Male;Pre School;2809;1;29990;12907;40
W05;55-Quilicura;ZFOO;SK;Male;Pre School + Grade School;2809;2;70980;30419;61
W05;55-Quilicura;ZFOO;UA;Female;Adult;2809;1;42990;20540;29
W05;55-Quilicura;ZFOO;UA;Male;Adult;2809;6;260940;127660;29
W05;55-Quilicura;ZFOO;UM;Male;Adult;2809;2;79980;28276;25
W05;55-Quilicura;ZFOO;VN;Female;Adult;2809;2;127980;52706;32
W05;55-Quilicura;ZFOO;VN;Male;Adult;2809;3;211980;89988;94
W05;56-Plaza Egana;ZAPP;AD;Male;Adult;4530;3;72970;36802;
W05;56-Plaza Egana;ZAPP;MN;Female;Adult;4530;1;39990;14441;
W05;56-Plaza Egana;ZAPP;NBA;Male;Adult;4530;1;22990;5320;
W05;56-Plaza Egana;ZAPP;NI;Male;Adult;4530;4;172960;81425;
W05;56-Plaza Egana;ZAPP;PM;Male;Adult;4530;3;57970;25499;
W05;56-Plaza Egana;ZEQU;AD;Male;Adult;4530;10;193160;99326;
W05;56-Plaza Egana;ZEQU;AD;Male;Pre School;4530;1;17990;9078;
W05;56-Plaza Egana;ZEQU;AD;Unisex;Adult;4530;10;98510;56737;
W05;56-Plaza Egana;ZEQU;KE;Unisex;Adult;4530;2;39980;16940;
W05;56-Plaza Egana;ZEQU;MN;Male;Adult;4530;1;29990;10830;
W05;56-Plaza Egana;ZEQU;MN;Unisex;Adult;4530;1;26990;10829;
W05;56-Plaza Egana;ZEQU;MO;Male;Adult;4530;2;43980;18848;
W05;56-Plaza Egana;ZEQU;NBA;Male;Adult;4530;1;15990;7537;
W05;56-Plaza Egana;ZEQU;NI;Female;Adult;4530;3;38970;18078;
W05;56-Plaza Egana;ZEQU;NI;Male;Adult;4530;69;1026230;478943;
W05;56-Plaza Egana;ZEQU;NI;Male;Grade School;4530;4;55960;25956;
W05;56-Plaza Egana;ZEQU;NI;Unisex;Adult;4530;2;19980;9268;
W05;56-Plaza Egana;ZEQU;NP;Male;Pre School;4530;7;55930;22695;
W05;56-Plaza Egana;ZEQU;NP;Male;Toddler;4530;2;25980;10197;
W05;56-Plaza Egana;ZEQU;PM;;;4530;3;50970;23220;
W05;56-Plaza Egana;ZEQU;PM;Male;Adult;4530;22;306780;134298;
W05;56-Plaza Egana;ZEQU;PM;Male;Pre School;4530;14;83860;38206;
W05;56-Plaza Egana;ZEQU;PM;Unisex;Adult;4530;17;153830;63254;
W05;56-Plaza Egana;ZEQU;UA;Male;Adult;4530;1;14990;7931;
W05;56-Plaza Egana;ZEQU;UM;Male;Adult;4530;2;35980;12848;
W05;56-Plaza Egana;ZFOO;AD;;;4530;3;149970;75641;
W05;56-Plaza Egana;ZFOO;AD;Female;Adult;4530;5;287950;143868;
W05;56-Plaza Egana;ZFOO;AD;Female;Pre School;4530;1;44990;22695;
W05;56-Plaza Egana;ZFOO;AD;Female;Pre School + Grade School;4530;2;99980;50428;
W05;56-Plaza Egana;ZFOO;AD;Female;Toddler;4530;1;34990;17649;
W05;56-Plaza Egana;ZFOO;AD;Male;Adult;4530;38;2247130;1120411;
W05;56-Plaza Egana;ZFOO;AD;Male;Grade School;4530;3;134970;60503;
W05;56-Plaza Egana;ZFOO;AD;Male;Pre School + Grade School;4530;20;892800;433694;
W05;56-Plaza Egana;ZFOO;AD;Male;Toddler;4530;4;135960;68584;
W05;56-Plaza Egana;ZFOO;AD;Unisex;Pre School;4530;2;65980;33286;
W05;56-Plaza Egana;ZFOO;CR;Male;Grade School;4530;1;39990;19154;
W05;56-Plaza Egana;ZFOO;CV;Female;Grade School;4530;6;340950;158647;
W05;56-Plaza Egana;ZFOO;CV;Male;Adult;4530;7;433540;196975;
W05;56-Plaza Egana;ZFOO;LT;Female;Grade School;4530;2;57980;24518;
W05;56-Plaza Egana;ZFOO;LT;Female;Pre School;4530;2;57980;24518;
W05;56-Plaza Egana;ZFOO;LT;Male;Adult;4530;1;31990;13527;
W05;56-Plaza Egana;ZFOO;LT;Male;Grade School;4530;4;115960;49036;
W05;56-Plaza Egana;ZFOO;NI;Female;Adult;4530;11;774730;393117;
W05;56-Plaza Egana;ZFOO;NI;Female;Pre School;4530;1;49990;21799;
W05;56-Plaza Egana;ZFOO;NI;Female;Toddler;4530;2;64740;37101;
W05;56-Plaza Egana;ZFOO;NI;Male;Adult;4530;29;1976530;911503;
W05;56-Plaza Egana;ZFOO;NI;Male;Grade School;4530;25;1426750;614802;
W05;56-Plaza Egana;ZFOO;NI;Male;Pre School;4530;18;819830;374969;
W05;56-Plaza Egana;ZFOO;NI;Male;Pre School + Grade School;4530;0;-10000;-4638;
W05;56-Plaza Egana;ZFOO;NI;Male;Toddler;4530;4;159960;73276;
W05;56-Plaza Egana;ZFOO;PM;Female;Adult;4530;22;1171290;529270;
W05;56-Plaza Egana;ZFOO;PM;Female;Pre School;4530;3;97970;44632;
W05;56-Plaza Egana;ZFOO;PM;Female;Toddler;4530;1;27990;13663;
W05;56-Plaza Egana;ZFOO;PM;Male;Adult;4530;11;596890;289229;
W05;56-Plaza Egana;ZFOO;PM;Male;Grade School;4530;7;268930;118871;
W05;56-Plaza Egana;ZFOO;PM;Male;Pre School;4530;11;378610;172612;
W05;56-Plaza Egana;ZFOO;PM;Unisex;Adult;4530;1;79990;36440;
W05;56-Plaza Egana;ZFOO;PM;Unisex;Grade School;4530;1;54990;25051;
W05;56-Plaza Egana;ZFOO;PM;Unisex;Pre School;4530;3;97330;44692;
W05;56-Plaza Egana;ZFOO;RB;Female;Adult;4530;2;89980;40334;
W05;56-Plaza Egana;ZFOO;RB;Male;Adult;4530;1;44630;47908;
W05;56-Plaza Egana;ZFOO;SC;Male;Adult;4530;4;236470;91291;
W05;56-Plaza Egana;ZFOO;SK;Female;Adult;4530;17;716830;330547;
W05;56-Plaza Egana;ZFOO;SK;Female;Pre School;4530;2;54590;30462;
W05;56-Plaza Egana;ZFOO;SK;Male;Adult;4530;18;759830;350301;
W05;56-Plaza Egana;ZFOO;SK;Male;Pre School;4530;3;89970;38719;
W05;56-Plaza Egana;ZFOO;SK;Male;Pre School + Grade School;4530;3;99970;43367;
W05;56-Plaza Egana;ZFOO;UA;Male;Adult;4530;5;199950;95535;
W05;56-Plaza Egana;ZFOO;UM;Male;Adult;4530;3;119970;42414;
W05;56-Plaza Egana;ZFOO;UM;Male;Pre School;4530;2;73980;25705;
W05;56-Plaza Egana;ZFOO;VN;Female;Adult;4530;10;761410;325240;
W05;56-Plaza Egana;ZFOO;VN;Female;Grade School;4530;2;109980;45706;
W05;56-Plaza Egana;ZFOO;VN;Male;Adult;4530;14;859860;367438;
W05;56-Plaza Egana;ZFOO;VN;Male;Pre School + Grade School;4530;4;197470;84840;
W05;57-Ovalle;ZAPP;AD;Male;Adult;3395;10;210660;109392;91
W05;57-Ovalle;ZAPP;AD;Male;Pre School;3395;3;74970;37808;4
W05;57-Ovalle;ZAPP;MN;Female;Adult;3395;1;19990;7219;8
W05;57-Ovalle;ZAPP;NI;Female;Adult;3395;3;99490;47766;11
W05;57-Ovalle;ZAPP;NI;Male;Adult;3395;3;102475;41736;60
W05;57-Ovalle;ZAPP;NI;Male;Grade School;3395;2;33980;15762;38
W05;57-Ovalle;ZAPP;NP;Female;Pre School;3395;1;12990;6026;11
W05;57-Ovalle;ZAPP;NP;Male;Pre School;3395;2;47980;22258;9
W05;57-Ovalle;ZAPP;PM;Male;Adult;3395;5;103790;45535;29
W05;57-Ovalle;ZEQU;AD;Female;Adult;3395;1;9990;3533;16
W05;57-Ovalle;ZEQU;AD;Male;Adult;3395;16;306840;155807;176
W05;57-Ovalle;ZEQU;AD;Male;Pre School;3395;2;44980;22695;21
W05;57-Ovalle;ZEQU;AD;Unisex;Adult;3395;10;93900;49979;476
W05;57-Ovalle;ZEQU;MN;Female;Adult;3395;2;59980;21660;10
W05;57-Ovalle;ZEQU;MN;Male;Adult;3395;3;89970;32487;3
W05;57-Ovalle;ZEQU;NI;Female;Adult;3395;1;29990;13912;53
W05;57-Ovalle;ZEQU;NI;Male;Adult;3395;73;1587160;738813;591
W05;57-Ovalle;ZEQU;NI;Male;Grade School;3395;1;12990;4356;18
W05;57-Ovalle;ZEQU;NI;Unisex;Adult;3395;9;145670;67927;67
W05;57-Ovalle;ZEQU;NP;Male;Adult;3395;1;24990;11592;2
W05;57-Ovalle;ZEQU;NP;Male;Pre School;3395;3;23970;10422;13
W05;57-Ovalle;ZEQU;PM;Female;Adult;3395;1;14990;6829;18
W05;57-Ovalle;ZEQU;PM;Male;Adult;3395;39;618610;274091;185
W05;57-Ovalle;ZEQU;PM;Male;Pre School;3395;14;83860;38206;53
W05;57-Ovalle;ZEQU;PM;Unisex;Adult;3395;12;95790;38220;140
W05;57-Ovalle;ZEQU;UA;Unisex;Adult;3395;2;29980;14440;9
